timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2020-05-08,63839.42001000,64156.88149200,62041.15350000,62648.52392700,9986.30000000,10035.96000000,9705.00000000,9800.01000000,100683.79640000,100683.79640000
2020-05-07,58451.01318000,64355.31090000,57668.54670000,63840.05928000,9143.40000000,10067.00000000,9021.00000000,9986.40000000,147154.61137800,147154.61137800
2020-05-06,57670.84807200,60059.41650000,56934.72866700,58447.94468400,9021.36000000,9395.00000000,8906.21000000,9142.92000000,105925.30242000,105925.30242000
2020-05-05,56715.52298400,58292.34636600,56000.05200000,57673.85264100,8871.92000000,9118.58000000,8760.00000000,9021.83000000,76480.76534200,76480.76534200
2020-05-04,56857.63270500,57214.66500000,54478.58940000,56715.77869200,8894.15000000,8950.00000000,8522.00000000,8871.96000000,84418.51233100,84418.51233100
2020-05-03,57359.01216600,58812.84000000,55693.20240000,56857.69663200,8972.58000000,9200.00000000,8712.00000000,8894.16000000,90126.06564300,90126.06564300
2020-05-02,56419.86060900,57598.22700000,55955.30310000,57355.62403500,8825.67000000,9010.00000000,8753.00000000,8972.05000000,59002.08755000,59002.08755000
2020-05-01,55105.07400000,57912.61998600,55063.90501200,56428.10719200,8620.00000000,9059.18000000,8613.56000000,8826.96000000,91468.81505900,91468.81505900
2020-04-30,56118.82836600,60474.94200000,53705.07270000,55105.07400000,8778.58000000,9460.00000000,8401.00000000,8620.00000000,206277.21412400,206277.21412400
2020-04-29,49470.42036600,57233.13990300,49288.03663500,56118.76443900,7738.58000000,8952.89000000,7710.05000000,8778.57000000,183546.88751400,183546.88751400
2020-04-28,49693.71737700,49735.20600000,48962.45642400,49472.97744600,7773.51000000,7780.00000000,7659.12000000,7738.98000000,46302.75263800,46302.75263800
2020-04-27,49179.68037000,49812.04625400,48622.87620000,49700.81327400,7693.10000000,7792.02000000,7606.00000000,7774.62000000,65441.33957600,65441.33957600
2020-04-26,48194.75708100,49223.79000000,47817.39600000,49179.68037000,7539.03000000,7700.00000000,7480.00000000,7693.10000000,50522.61620900,50522.61620900
2020-04-25,47977.21350000,49255.75350000,47504.60118900,48192.45570900,7505.00000000,7705.00000000,7431.07000000,7538.67000000,43874.42772600,43874.42772600
2020-04-24,47842.71109200,48686.54749200,47229.26760000,47977.21350000,7483.96000000,7615.96000000,7388.00000000,7505.00000000,60182.11993900,60182.11993900
2020-04-23,45548.75462400,49466.71260000,44876.75400000,47832.67455300,7125.12000000,7738.00000000,7020.00000000,7482.39000000,102773.56956100,102773.56956100
2020-04-22,43734.76207200,45748.59042600,43585.42860000,45548.88247800,6841.36000000,7156.38000000,6818.00000000,7125.14000000,61486.37733400,61486.37733400
2020-04-21,43655.62044600,44365.33800000,43227.43740000,43734.82599900,6828.98000000,6940.00000000,6762.00000000,6841.37000000,60109.71080800,60109.71080800
2020-04-20,45524.97378000,46155.29400000,43157.11770000,43641.87614100,7121.40000000,7220.00000000,6751.00000000,6826.83000000,90149.49137000,90149.49137000
2020-04-19,46338.12522000,46450.31710500,45104.33412000,45520.75459800,7248.60000000,7266.15000000,7055.60000000,7120.74000000,45664.86393000,45664.86393000
2020-04-18,44920.09650600,46622.47251600,44840.95488000,46338.12522000,7026.78000000,7293.08000000,7014.40000000,7248.60000000,49488.54281900,49488.54281900
2020-04-17,45400.89147300,45695.78672400,44576.16924600,44925.01888500,7101.99000000,7148.12000000,6972.98000000,7027.55000000,54126.50976300,54126.50976300
2020-04-16,42327.66487500,45963.51300000,41349.70962900,45400.57183800,6621.25000000,7190.00000000,6468.27000000,7101.94000000,125009.85753900,125009.85753900
2020-04-15,43908.70743900,44320.58910000,42223.78350000,42327.60094800,6868.57000000,6933.00000000,6605.00000000,6621.24000000,61571.38499400,61571.38499400
2020-04-14,43713.53830800,44608.26060000,43178.08575600,43909.53849000,6838.04000000,6978.00000000,6754.28000000,6868.70000000,69068.62328500,69068.62328500
2020-04-13,44133.85833300,44133.85833300,42032.00250000,43712.70725700,6903.79000000,6903.79000000,6575.00000000,6837.91000000,96415.47657300,96415.47657300
2020-04-12,43961.57506800,45880.40790000,43342.50600000,44133.85833300,6876.84000000,7177.00000000,6780.00000000,6903.79000000,73868.66650100,73868.66650100
2020-04-11,43847.01788400,44392.82661000,43214.65200000,43961.51114100,6858.92000000,6944.30000000,6760.00000000,6876.83000000,45470.29320600,45470.29320600
2020-04-10,46561.48615800,46639.54102500,43086.67014600,43847.01788400,7283.54000000,7295.75000000,6739.98000000,6858.92000000,104674.62337500,104674.62337500
2020-04-09,47051.93410200,47126.47298400,45439.82301600,46561.48615800,7360.26000000,7371.92000000,7108.08000000,7283.54000000,61094.87241700,61094.87241700
2020-04-08,46010.30756400,47433.83400000,45707.80500000,47058.45465600,7197.32000000,7420.00000000,7150.00000000,7361.28000000,76059.14583800,76059.14583800
2020-04-07,46857.85173000,47687.56026300,45241.13790000,46010.30756400,7329.90000000,7459.69000000,7077.00000000,7197.32000000,103585.16891800,103585.16891800
2020-04-06,43296.35070600,47019.20347800,43246.61550000,46857.85173000,6772.78000000,7355.14000000,6765.00000000,7329.90000000,118052.00083200,118052.00083200
2020-04-05,43837.36490700,44081.11855800,42687.38210400,43296.35070600,6857.41000000,6895.54000000,6677.52000000,6772.78000000,49685.35698300,49685.35698300
2020-04-04,43041.85731900,44687.59400700,42511.51892700,43834.67997300,6732.97000000,6990.41000000,6650.01000000,6856.99000000,72990.86113900,72990.86113900
2020-04-03,43431.10882200,45055.74960000,42205.24467000,43049.08107000,6793.86000000,7048.00000000,6602.10000000,6734.10000000,104080.27693900,104080.27693900
2020-04-02,42469.00747200,46014.65460000,41878.57770000,43432.57914300,6643.36000000,7198.00000000,6551.00000000,6794.09000000,149299.90687100,149299.90687100
2020-04-01,40990.88737800,42702.85243800,39315.80819700,42466.19468400,6412.14000000,6679.94000000,6150.11000000,6642.92000000,97500.75240000,97500.75240000
2020-03-31,40877.80051500,41701.05242100,40410.81378000,40980.01978800,6394.45000000,6523.23000000,6321.40000000,6410.44000000,72337.59525900,72337.59525900
2020-03-30,37592.27235000,42185.42730000,37446.90235200,40877.35302600,5880.50000000,6599.00000000,5857.76000000,6394.38000000,118889.54999200,118889.54999200
2020-03-29,39869.03245500,40056.65820000,37503.15811200,37598.15363400,6236.65000000,6266.00000000,5866.56000000,5881.42000000,63311.62771400,63311.62771400
2020-03-28,40651.88249700,40657.57200000,38509.62480000,39869.03245500,6359.11000000,6360.00000000,6024.00000000,6236.65000000,93159.69342900,93159.69342900
2020-03-27,43069.34592900,43742.62509300,40024.69470000,40651.88249700,6737.27000000,6842.59000000,6261.00000000,6359.11000000,82914.96835400,82914.96835400
2020-03-26,42686.74283400,43342.50600000,41616.47700000,43069.92127200,6677.42000000,6780.00000000,6510.00000000,6737.36000000,83026.55521100,83026.55521100
2020-03-25,43116.77976300,44480.15089200,41232.91500000,42686.80676100,6744.69000000,6957.96000000,6450.00000000,6677.43000000,132155.73498900,132155.73498900
2020-03-24,41330.40367500,43681.31910000,40730.00129100,43116.97154400,6465.25000000,6833.00000000,6371.33000000,6744.72000000,151138.00987800,151138.00987800
2020-03-23,37180.26283500,42191.82000000,36361.67760000,41343.57263700,5816.05000000,6600.00000000,5688.00000000,6467.31000000,164674.21578500,164674.21578500
2020-03-22,39551.89060800,40963.59054900,36655.80572700,37181.15781300,6187.04000000,6407.87000000,5734.01000000,5816.19000000,119115.99052700,119115.99052700
2020-03-21,39663.95463900,41277.53604600,37461.34985400,39551.50704600,6204.57000000,6456.98000000,5860.02000000,6186.98000000,128913.66836300,128913.66836300
2020-03-20,39392.13703500,44109.63000000,36246.60900000,39688.18297200,6162.05000000,6900.00000000,5670.00000000,6208.36000000,219298.32951400,219298.32951400
2020-03-19,34477.49320200,40913.28000000,33577.84853100,39394.18269900,5393.26000000,6400.00000000,5252.53000000,6162.37000000,199020.87343900,199020.87343900
2020-03-18,33962.11372800,34751.80395900,32023.39959900,34476.08680800,5312.64000000,5436.17000000,5009.37000000,5393.04000000,137127.63489400,137127.63489400
2020-03-17,32147.99332200,35319.66750000,31461.35341500,33962.11372800,5028.86000000,5525.00000000,4921.45000000,5312.64000000,150089.92631800,150089.92631800
2020-03-16,34266.98159100,34299.52043400,28397.14052400,32148.69651900,5360.33000000,5365.42000000,4442.12000000,5028.97000000,227276.92276000,227276.92276000
2020-03-15,33066.11289600,37972.63800000,32558.66037000,34273.18251000,5172.48000000,5940.00000000,5093.10000000,5361.30000000,139916.14653400,139916.14653400
2020-03-14,35646.01483500,36058.15220400,32315.92955100,33063.42796200,5576.05000000,5640.52000000,5055.13000000,5172.06000000,136910.13597400,136910.13597400
2020-03-13,30685.02392700,38068.52850000,24178.02245100,35662.31622000,4800.01000000,5955.00000000,3782.13000000,5578.60000000,402201.67376400,402201.67376400
2020-03-12,50723.38956600,50925.33495900,28191.80700000,30684.96000000,7934.58000000,7966.17000000,4410.00000000,4800.00000000,261505.60865300,261505.60865300
2020-03-11,50467.61763900,51013.74600000,48520.59300000,50723.00600400,7894.57000000,7980.00000000,7590.00000000,7934.52000000,79942.41117200,79942.41117200
2020-03-10,50693.27994900,52094.11230000,49402.84952700,50467.55371200,7929.87000000,8149.00000000,7728.01000000,7894.56000000,86783.44387500,86783.44387500
2020-03-09,51363.81025200,52287.87503700,48789.15032700,50693.27994900,8034.76000000,8179.31000000,7632.01000000,7929.87000000,116968.86326800,116968.86326800
2020-03-08,56800.73767500,56810.39065200,51141.60000000,51354.54083700,8885.25000000,8886.76000000,8000.00000000,8033.31000000,77537.31516600,77537.31516600
2020-03-07,58371.04050300,58736.12760000,56479.50450000,56809.75138200,9130.89000000,9188.00000000,8835.00000000,8886.66000000,45422.20452500,45422.20452500
2020-03-06,57883.59712800,58621.05900000,57441.60585000,58377.36927600,9054.64000000,9170.00000000,8985.50000000,9131.88000000,43782.94804400,43782.94804400
2020-03-05,55942.45377300,58553.42423400,55914.00625800,57883.85283600,8750.99000000,9159.42000000,8746.54000000,9054.68000000,58201.86635500,58201.86635500
2020-03-04,56000.49948900,56564.46348300,55360.78200000,55941.68664900,8760.07000000,8848.29000000,8660.00000000,8750.87000000,38696.48257800,38696.48257800
2020-03-03,56966.50038600,57020.64655500,55303.24770000,56000.49948900,8911.18000000,8919.65000000,8651.00000000,8760.07000000,55154.99728200,55154.99728200
2020-03-02,54531.64881000,57315.35002500,54325.16460000,56992.45474800,8530.30000000,8965.75000000,8498.00000000,8915.24000000,60401.31773000,60401.31773000
2020-03-01,54488.88164700,55936.12500000,53768.99970000,54541.74927600,8523.61000000,8750.00000000,8411.00000000,8531.88000000,43892.20177900,43892.20177900
2020-02-29,55557.67716000,56191.83300000,54488.49808500,54488.88164700,8690.80000000,8790.00000000,8523.55000000,8523.61000000,36748.18303500,36748.18303500
2020-02-28,56404.39027500,56895.03000000,53986.35150000,55571.16575700,8823.25000000,8900.00000000,8445.00000000,8692.91000000,71155.20897700,71155.20897700
2020-02-27,56166.26220000,57353.83407900,54536.12370000,56404.13456700,8786.00000000,8971.77000000,8531.00000000,8823.21000000,72483.57876200,72483.57876200
2020-02-26,59557.46169600,59947.16068800,55192.20650100,56161.46767500,9316.48000000,9377.44000000,8633.63000000,8785.25000000,92130.34548200,92130.34548200
2020-02-25,61724.84270400,61849.37250000,59132.47500000,59553.37036800,9655.52000000,9675.00000000,9250.00000000,9315.84000000,54379.34455200,54379.34455200
2020-02-24,63520.42428000,63863.07300000,60561.62701200,61728.74225100,9936.40000000,9990.00000000,9473.56000000,9656.13000000,55796.59612000,55796.59612000
2020-02-23,61694.98879500,63863.07300000,61657.59150000,63520.42428000,9650.85000000,9990.00000000,9645.00000000,9936.40000000,37702.08984300,37702.08984300
2020-02-22,61862.47753500,62067.81105900,61114.33985400,61695.05272200,9677.05000000,9709.17000000,9560.02000000,9650.86000000,24636.75762300,24636.75762300
2020-02-21,61352.08436700,62364.04877700,61051.62746700,61862.47753500,9597.21000000,9755.51000000,9550.21000000,9677.05000000,42181.55452400,42181.55452400
2020-02-20,61335.71905500,62002.79730000,60091.38000000,61347.03413400,9594.65000000,9699.00000000,9400.00000000,9596.42000000,60152.34291400,60152.34291400
2020-02-19,64980.38910600,65525.17500000,59771.74500000,61330.22133300,10164.78000000,10250.00000000,9350.00000000,9593.79000000,55162.58689500,55162.58689500
2020-02-18,62047.54620000,65525.17500000,61216.55912700,64979.94161700,9706.00000000,10250.00000000,9576.01000000,10164.71000000,70604.12401900,70604.12401900
2020-02-17,63356.13189000,63697.88563200,60428.08350900,62047.54620000,9910.70000000,9964.16000000,9452.67000000,9706.00000000,70261.01190100,70261.01190100
2020-02-16,63316.24144200,64246.63500000,61613.60972400,63398.13192900,9904.46000000,10050.00000000,9638.12000000,9917.27000000,60023.99953700,60023.99953700
2020-02-15,66128.39017200,66324.26250000,62654.85270000,63317.90354400,10344.36000000,10375.00000000,9801.00000000,9904.72000000,57657.20294700,57657.20294700
2020-02-14,65383.12920600,66366.19861200,64638.95499900,66128.39017200,10227.78000000,10381.56000000,10111.37000000,10344.36000000,47038.48017300,47038.48017300
2020-02-13,66006.73709100,67123.35000000,64438.41600000,65394.95570100,10325.33000000,10500.00000000,10080.00000000,10229.63000000,79344.35875900,79344.35875900
2020-02-12,65353.08351600,66803.71500000,65353.08351600,66013.96084200,10223.08000000,10450.00000000,10223.08000000,10326.46000000,61008.06393000,61008.06393000
2020-02-11,62979.21829800,65995.61379300,62009.19000000,65353.08351600,9851.74000000,10323.59000000,9700.00000000,10223.08000000,62422.39522400,62422.39522400
2020-02-10,64896.90044400,65128.82760000,62367.18120000,62979.79364100,10151.72000000,10188.00000000,9756.00000000,9851.83000000,59573.08461900,59573.08461900
2020-02-09,63256.02220800,64988.18820000,63164.67052500,64897.09222500,9895.04000000,10166.00000000,9880.75000000,10151.75000000,43408.47561600,43408.47561600
2020-02-08,62737.12674900,63543.43800000,61798.93409700,63256.08613500,9813.87000000,9940.00000000,9667.11000000,9895.05000000,43600.84366600,43600.84366600
2020-02-07,62469.46440000,63191.83950000,62200.97100000,62736.23177100,9772.00000000,9885.00000000,9730.00000000,9813.73000000,43966.11463200,43966.11463200
2020-02-06,61446.82418100,63048.45123900,60899.09764500,62469.46440000,9612.03000000,9862.57000000,9526.35000000,9772.00000000,64949.70658800,64949.70658800
2020-02-05,58793.78975400,62293.34551500,58667.21429400,61446.88810800,9197.02000000,9744.45000000,9177.22000000,9612.04000000,64870.41561500,64870.41561500
2020-02-04,59396.81314500,59771.74500000,58128.88502700,58793.78975400,9291.35000000,9350.00000000,9093.01000000,9197.02000000,53308.17526600,53308.17526600
2020-02-03,59654.05539300,61490.03883300,59030.19180000,59402.50264800,9331.59000000,9618.79000000,9234.00000000,9292.24000000,50892.13345100,50892.13345100
2020-02-02,59991.71780700,60583.80968100,58301.42400000,59653.54397700,9384.41000000,9477.03000000,9120.00000000,9331.51000000,45690.91254000,45690.91254000
2020-02-01,59782.67651700,60503.90093100,59330.64870000,59992.99634700,9351.71000000,9464.53000000,9281.00000000,9384.61000000,28578.06735400,28578.06735400
2020-01-31,60804.29390400,60923.83739400,58876.83092700,59790.21990300,9511.52000000,9530.22000000,9210.01000000,9352.89000000,45552.02235200,45552.02235200
2020-01-30,59462.14653900,61229.28060000,58841.22358800,60815.09756700,9301.57000000,9578.00000000,9204.44000000,9513.21000000,60626.74425900,60626.74425900
2020-01-29,59933.73601800,60406.15654800,58915.12320000,59461.89083100,9375.34000000,9449.24000000,9216.00000000,9301.53000000,53864.06512200,53864.06512200
2020-01-28,56943.42273900,60091.38000000,56654.66448000,59926.51226700,8907.57000000,9400.00000000,8862.40000000,9374.21000000,74584.85376500,74584.85376500
2020-01-27,55069.21095300,57534.30000000,54561.69450000,56943.42273900,8614.39000000,9000.00000000,8535.00000000,8907.57000000,53973.54299600,53973.54299600
2020-01-26,53315.18192700,55093.11965100,53018.88028200,55073.11050000,8340.01000000,8618.13000000,8293.66000000,8615.00000000,31130.48516400,31130.48516400
2020-01-25,53947.93137300,54026.36980200,52771.09923000,53318.82576600,8438.99000000,8451.26000000,8254.90000000,8340.58000000,25521.15793200,25521.15793200
2020-01-24,53727.57500400,54517.07345400,52663.06260000,53947.99530000,8404.52000000,8528.02000000,8238.00000000,8439.00000000,41687.52952900,41687.52952900
2020-01-23,55506.34377900,55564.13378700,53100.25935300,53727.57500400,8682.77000000,8691.81000000,8306.39000000,8404.52000000,48165.94459700,48165.94459700
2020-01-22,55846.88290800,56370.82860000,54913.29300000,55503.72277200,8736.04000000,8818.00000000,8590.00000000,8682.36000000,29080.55713800,29080.55713800
2020-01-21,55247.95084500,56185.44030000,54261.23760000,55846.81898100,8642.35000000,8789.00000000,8488.00000000,8736.03000000,36494.68765900,36494.68765900
2020-01-20,55627.48544400,55916.88297300,54473.98665600,55247.95084500,8701.72000000,8746.99000000,8521.28000000,8642.35000000,38896.63974600,38896.63974600
2020-01-19,56991.49584300,58806.31944600,54120.59820000,55627.35759000,8915.09000000,9198.98000000,8466.00000000,8701.70000000,70676.88925900,70676.88925900
2020-01-18,56979.86112900,57463.21317600,56296.54542600,56997.05749200,8913.27000000,8988.88000000,8806.38000000,8915.96000000,38294.74654500,38294.74654500
2020-01-17,55745.30290500,57800.55595500,55440.30718800,56979.92505600,8720.15000000,9041.65000000,8672.44000000,8913.28000000,70897.73737700,70897.73737700
2020-01-16,56383.67792700,56638.10738700,54887.72220000,55744.40792700,8820.01000000,8859.81000000,8586.00000000,8720.01000000,51991.07428400,51991.07428400
2020-01-15,56349.34912800,57000.38169600,54747.08280000,56392.62770700,8814.64000000,8916.48000000,8564.00000000,8821.41000000,84816.29760600,84816.29760600
2020-01-14,51846.97051800,56767.17600000,51816.28555800,56319.75092700,8110.34000000,8880.00000000,8105.54000000,8810.01000000,120399.12674200,120399.12674200
2020-01-13,52324.05771900,52394.56920000,51498.88800300,51846.97051800,8184.97000000,8196.00000000,8055.89000000,8110.34000000,31159.75568300,31159.75568300
2020-01-12,51269.51792700,52400.96190000,50885.89200000,52324.12164600,8020.01000000,8197.00000000,7960.00000000,8184.98000000,38131.49433600,38131.49433600
2020-01-11,52412.85232200,52972.08571800,51161.80093200,51269.51792700,8198.86000000,8286.34000000,8003.16000000,8020.01000000,54810.03266700,54810.03266700
2020-01-10,49976.46649800,52413.74730000,49044.79440000,52401.08975400,7817.74000000,8199.00000000,7672.00000000,8197.02000000,82406.77744800,82406.77744800
2020-01-09,51491.40854400,51499.33549200,49543.42500000,49976.59435200,8054.72000000,8055.96000000,7750.00000000,7817.76000000,64239.51983000,64239.51983000
2020-01-08,52074.42278400,54050.27850000,50310.54900000,51499.46334600,8145.92000000,8455.00000000,7870.00000000,8055.98000000,112622.64264000,112622.64264000
2020-01-07,49600.32003000,52469.23593600,49375.36091700,52070.33145600,7758.90000000,8207.68000000,7723.71000000,8145.28000000,91171.68466100,91171.68466100
2020-01-06,47035.18522800,49833.27001800,46965.63265200,49594.56660000,7357.64000000,7795.34000000,7346.76000000,7758.00000000,54635.69531600,54635.69531600
2020-01-05,47013.13041300,47913.28650000,46781.77860000,47042.28112500,7354.19000000,7495.00000000,7318.00000000,7358.75000000,38331.08560400,38331.08560400
2020-01-04,46954.38150000,47331.55080000,46489.05686700,47012.61899700,7345.00000000,7404.00000000,7272.21000000,7354.11000000,29987.97497700,29987.97497700
2020-01-03,44528.28792300,47337.94350000,43924.49740800,46954.12579200,6965.49000000,7405.00000000,6871.04000000,7344.96000000,68428.50045100,68428.50045100
2020-01-02,46032.36237900,46107.34875000,44267.78539800,44529.69431700,7200.77000000,7212.50000000,6924.74000000,6965.71000000,31951.48393200,31951.48393200
2020-01-01,45997.01074800,46379.03850000,45868.58140500,46032.87379500,7195.24000000,7255.00000000,7175.15000000,7200.85000000,16792.38816500,16792.38816500
2019-12-31,46321.50420000,46794.56400000,45675.90542700,45996.94682100,7246.00000000,7320.00000000,7145.01000000,7195.23000000,25954.45353300,25954.45353300
2019-12-30,47232.01646100,47358.65584800,46155.29400000,46321.50420000,7388.43000000,7408.24000000,7220.00000000,7246.00000000,29605.91178200,29605.91178200
2019-12-29,46764.90187200,48127.12231500,46589.99760000,47230.80184800,7315.36000000,7528.45000000,7288.00000000,7388.24000000,31387.10608500,31387.10608500
2019-12-28,46377.56817900,47082.29942700,46274.64570900,46769.88817800,7254.77000000,7365.01000000,7238.67000000,7316.14000000,26848.98219900,26848.98219900
2019-12-27,46040.22540000,46512.39022200,45237.43013400,46377.37639800,7202.00000000,7275.86000000,7076.42000000,7254.74000000,33642.70186100,33642.70186100
2019-12-26,46059.46742700,47529.72450000,45753.32102400,46040.22540000,7205.01000000,7435.00000000,7157.12000000,7202.00000000,36259.76107600,36259.76107600
2019-12-25,46383.96087900,46486.24407900,45572.66332200,46057.03820100,7255.77000000,7271.77000000,7128.86000000,7204.63000000,27492.04432300,27492.04432300
2019-12-24,46777.30371000,47540.46423600,45752.80960800,46383.96087900,7317.30000000,7436.68000000,7157.04000000,7255.77000000,43629.49418800,43629.49418800
2019-12-23,47949.78881700,49194.25572600,46448.33536800,46775.96124300,7500.71000000,7695.38000000,7265.84000000,7317.09000000,68051.99720300,68051.99720300
2019-12-22,45590.11539300,48063.77065800,45531.81396900,47954.45548800,7131.59000000,7518.54000000,7122.47000000,7501.44000000,39137.45515000,39137.45515000
2019-12-21,45950.79152700,45967.22076600,45420.13350000,45597.53092500,7188.01000000,7190.58000000,7105.00000000,7132.75000000,19467.17402800,19467.17402800
2019-12-20,45716.17943700,46155.29400000,45257.11965000,45949.64084100,7151.31000000,7220.00000000,7079.50000000,7187.83000000,32132.06920500,32132.06920500
2019-12-19,46524.98384100,47178.12600000,44993.80433700,45709.72281000,7277.83000000,7380.00000000,7038.31000000,7150.30000000,55509.04907500,55509.04907500
2019-12-18,42344.22196800,47561.68800000,41137.02450000,46524.98384100,6623.84000000,7440.00000000,6435.00000000,7277.83000000,95636.65125100,95636.65125100
2019-12-17,44054.90848800,44379.46586700,41936.11200000,42344.09411400,6891.44000000,6942.21000000,6560.00000000,6623.82000000,53865.06992900,53865.06992900
2019-12-16,45513.46692000,45707.80500000,43700.49720000,44056.69844400,7119.60000000,7150.00000000,6836.00000000,6891.72000000,43863.99305900,43863.99305900
2019-12-15,45158.92777800,46029.35781000,44802.27904500,45507.01029300,7064.14000000,7200.30000000,7008.35000000,7118.59000000,26395.77813700,26395.77813700
2019-12-14,46394.18919900,46486.24407900,44825.61240000,45158.35243500,7257.37000000,7271.77000000,7012.00000000,7064.05000000,29561.98596700,29561.98596700
2019-12-13,46013.12035200,46724.56393500,45968.37145200,46401.28509600,7197.76000000,7309.05000000,7190.76000000,7258.48000000,27609.87379500,27609.87379500
2019-12-12,46091.36700000,46634.74650000,45262.23381000,46015.16601600,7210.00000000,7295.00000000,7080.30000000,7198.08000000,42288.60093200,42288.60093200
2019-12-11,46181.82370500,46510.08885000,45552.20668200,46091.36700000,7224.15000000,7275.50000000,7125.66000000,7210.00000000,30093.09194400,30093.09194400
2019-12-10,46913.72392800,47354.56452000,45753.19317000,46181.69585100,7338.64000000,7407.60000000,7157.10000000,7224.13000000,49723.76214000,49723.76214000
2019-12-09,48009.88019700,48904.15500000,46494.10710000,46913.72392800,7510.11000000,7650.00000000,7273.00000000,7338.64000000,46621.88749300,46621.88749300
2019-12-08,47864.12663700,48354.38280000,47145.26752200,48009.88019700,7487.31000000,7564.00000000,7374.86000000,7510.11000000,29856.89763100,29856.89763100
2019-12-07,48122.96706000,48709.94477400,47754.49183200,47869.88006700,7527.80000000,7619.62000000,7470.16000000,7488.21000000,31498.68417300,31498.68417300
2019-12-06,47235.66030000,48520.78478100,46698.67350000,48120.85746900,7389.00000000,7590.03000000,7305.00000000,7527.47000000,48189.08794400,48189.08794400
2019-12-05,45992.85549300,47849.35950000,45707.80500000,47235.66030000,7194.59000000,7485.00000000,7150.00000000,7389.00000000,59306.67885500,59306.67885500
2019-12-04,46620.10721700,49543.42500000,45177.21090000,45991.12946400,7292.71000000,7750.00000000,7067.00000000,7194.32000000,83147.14914200,83147.14914200
2019-12-03,46631.03873400,47305.98000000,46291.77814500,46620.10721700,7294.42000000,7400.00000000,7241.35000000,7292.71000000,33149.47748700,33149.47748700
2019-12-02,47251.64205000,47437.41391200,45714.83697000,46630.14375600,7391.50000000,7420.56000000,7151.10000000,7294.28000000,46330.25604000,46330.25604000
2019-12-01,48204.98540100,48212.78449500,46091.36700000,47247.74250300,7540.63000000,7541.85000000,7210.00000000,7390.89000000,60769.34231300,60769.34231300
2019-11-30,49485.82677300,49926.98700000,47568.08070000,48213.04020300,7740.99000000,7810.00000000,7441.00000000,7541.89000000,46989.43361900,46989.43361900
2019-11-29,47424.37280400,50182.69500000,47064.97521000,49477.45233600,7418.52000000,7850.00000000,7362.30000000,7739.68000000,60745.30087300,60745.30087300
2019-11-28,47995.75233000,48859.40610000,47050.27200000,47430.57372300,7507.90000000,7643.00000000,7360.00000000,7419.49000000,56933.98110900,56933.98110900
2019-11-27,45738.17032500,48936.11850000,43726.06800000,47999.71580400,7154.75000000,7655.00000000,6840.00000000,7508.52000000,92452.87349000,92452.87349000
2019-11-26,45452.03307300,46922.41800000,44860.64439600,45747.05617800,7109.99000000,7340.00000000,7017.48000000,7156.14000000,65722.39769000,65722.39769000
2019-11-25,44111.10032100,47163.35886300,41648.44050000,45449.34813900,6900.23000000,7377.69000000,6515.00000000,7109.57000000,119645.73519700,119645.73519700
2019-11-24,46737.66897000,46860.98415300,43860.31470000,44130.59805600,7311.10000000,7330.39000000,6861.00000000,6903.28000000,67890.20648300,67890.20648300
2019-11-23,46463.61392100,46951.05729600,45260.37992700,46740.67353900,7268.23000000,7344.48000000,7080.01000000,7311.57000000,50449.89475500,50449.89475500
2019-11-22,48762.17313300,49543.42500000,43406.43300000,46463.61392100,7627.79000000,7750.00000000,6790.00000000,7268.23000000,126603.14025900,126603.14025900
2019-11-21,51771.66451200,52002.88847100,47945.25000000,48761.85349800,8098.56000000,8134.73000000,7500.00000000,7627.74000000,58418.78026100,58418.78026100
2019-11-20,51997.13504100,52831.12668300,51387.07968000,51768.14852700,8133.83000000,8264.29000000,8038.40000000,8098.01000000,32466.23098000,32466.23098000
2019-11-19,52333.83855000,52539.23600100,51160.77810000,51995.92042800,8186.50000000,8218.63000000,8003.00000000,8133.64000000,43556.06102500,43556.06102500
2019-11-18,54356.29704900,54360.45230400,51525.16200000,52338.12165900,8502.87000000,8503.52000000,8060.00000000,8187.17000000,43017.69094000,43017.69094000
2019-11-17,54278.75359800,55200.96450000,53383.39203600,54353.29248000,8490.74000000,8635.00000000,8350.68000000,8502.40000000,27009.03708200,27009.03708200
2019-11-16,54156.52517400,54612.83610000,53698.68000000,54280.54355400,8471.62000000,8543.00000000,8400.00000000,8491.02000000,20902.29975200,20902.29975200
2019-11-15,55273.71342600,56191.83300000,53698.68000000,54157.22837100,8646.38000000,8790.00000000,8400.00000000,8471.73000000,46087.41775100,46087.41775100
2019-11-14,56112.17995800,56255.76000000,54865.98702000,55275.63123600,8777.54000000,8800.00000000,8582.60000000,8646.68000000,33468.46896100,33468.46896100
2019-11-13,56395.82405700,56543.36757300,55629.27540000,56109.49502400,8821.91000000,8844.99000000,8702.00000000,8777.12000000,26810.11691800,26810.11691800
2019-11-12,55829.75047200,56818.31760000,54770.09652000,56396.01583800,8733.36000000,8888.00000000,8567.60000000,8821.94000000,40366.62947100,40366.62947100
2019-11-11,57791.03083200,57996.62006400,55096.63563600,55829.17512900,9040.16000000,9072.32000000,8618.68000000,8733.27000000,44888.05354500,44888.05354500
2019-11-10,56314.44498600,58475.24151300,55936.12500000,57786.61986900,8809.18000000,9147.19000000,8750.00000000,9039.47000000,34422.02979700,34422.02979700
